"Units","scenario","region","ghg","year","value"
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2090,28.0953850614058
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2095,28.3366366928288
"Tg","T_05_NDC_inc_LTS","Global","CO_AWB",2100,28.4214359600824
"Tg","T_05_NDC_inc_LTS","Global","H2",1990,6.440126363
"Tg","T_05_NDC_inc_LTS","Global","H2",2005,6.64146722618301
"Tg","T_05_NDC_inc_LTS","Global","H2",2010,7.32225293371446
"Tg","T_05_NDC_inc_LTS","Global","H2",2015,8.04000976028735
"Tg","T_05_NDC_inc_LTS","Global","H2",2020,6.6328942477306
"Tg","T_05_NDC_inc_LTS","Global","H2",2025,6.55684407751122
"Tg","T_05_NDC_inc_LTS","Global","H2",2030,6.528237389
"Tg","T_05_NDC_inc_LTS","Global","H2",2035,7.19716610443137
"Tg","T_05_NDC_inc_LTS","Global","H2",2040,6.55565649581449
"Tg","T_05_NDC_inc_LTS","Global","H2",2045,6.61176713869286
"Tg","T_05_NDC_inc_LTS","Global","H2",2050,6.69342393325281
"Tg","T_05_NDC_inc_LTS","Global","H2",2055,6.66857785508822
"Tg","T_05_NDC_inc_LTS","Global","H2",2060,6.37037274503634
"Tg","T_05_NDC_inc_LTS","Global","H2",2065,6.12143371170733
"Tg","T_05_NDC_inc_LTS","Global","H2",2070,5.96977510868163
"Tg","T_05_NDC_inc_LTS","Global","H2",2075,5.91297922298848
"Tg","T_05_NDC_inc_LTS","Global","H2",2080,5.91352754317546
"Tg","T_05_NDC_inc_LTS","Global","H2",2085,5.88526702557488
"Tg","T_05_NDC_inc_LTS","Global","H2",2090,5.85236762552877
"Tg","T_05_NDC_inc_LTS","Global","H2",2095,5.82474232277136
"Tg","T_05_NDC_inc_LTS","Global","H2",2100,5.80690455940979
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",1990,0.651734609840046
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2005,0.663037488
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2010,0.77392416982269
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2015,0.883326392718753
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2020,0.883937736687639
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2025,0.819710240066485
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2030,0.7679391267785
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2035,0.716943222081636
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2040,0.697158115823211
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2045,0.690150991882431
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2050,0.683058281001099
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2055,0.671647169270434
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2060,0.651335979539922
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2065,0.630426702999999
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2070,0.61174364589837
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2075,0.611753987054946
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2080,0.61587210546947
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2085,0.624955368925131
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2090,0.632030011951424
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2095,0.637020163
"Tg","T_05_NDC_inc_LTS","Global","H2_AWB",2100,0.63858785379532
"Gg","T_05_NDC_inc_LTS","Global","HFC125",1990,0
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2005,13.47367363
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2010,25.7549015
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2015,40.5098644
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2020,67.0905131
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2025,79.7353211
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2030,101.7504705
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2035,99.7756895
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2040,97.4673182
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2045,82.6001544
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2050,74.0685654
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2055,59.11966766
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2060,54.2635754
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2065,51.2830028
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2070,48.99267549
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2075,46.94858147
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2080,44.97249277
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2085,42.87280168
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2090,40.6825951
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2095,38.3877758
"Gg","T_05_NDC_inc_LTS","Global","HFC125",2100,36.3227741
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",1990,0.00545705
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2005,126.77895955
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2010,177.3260057
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2015,239.09103555
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2020,250.37886702
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2025,246.24233158
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2030,260.23042683
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2035,229.89709243
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2040,215.66935208
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2045,167.72647918
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2050,137.69189524
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2055,95.99595024
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2060,89.97171184
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2065,86.66367985
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2070,83.906865
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2075,84.41938297
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2080,83.25659523
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2085,79.7931566199999
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2090,75.35433852
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2095,72.28790073
"Gg","T_05_NDC_inc_LTS","Global","HFC134a",2100,69.18027904
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",1990,0
