"","model","scenario","ensemble","year","variable","value","ecs","id"
"24040","MRI-ESM2-0","ssp245","r1i1p1f1",1981,"global_tas",0.28970574923153,"3.2","very likely"
"24041","MRI-ESM2-0","ssp245","r1i1p1f1",1981,"sst",0.209415795170588,"3.2","very likely"
"24042","MRI-ESM2-0","ssp245","r1i1p1f1",1981,"land_tas",0.203128235294116,"3.2","very likely"
"24043","MRI-ESM2-0","ssp245","r1i1p1f1",1982,"global_tas",0.398930884841207,"3.2","very likely"
"24044","MRI-ESM2-0","ssp245","r1i1p1f1",1982,"sst",0.254287395170588,"3.2","very likely"
"24045","MRI-ESM2-0","ssp245","r1i1p1f1",1982,"land_tas",0.441408235294091,"3.2","very likely"
"24046","MRI-ESM2-0","ssp245","r1i1p1f1",1983,"global_tas",0.201266211128427,"3.2","very likely"
"24047","MRI-ESM2-0","ssp245","r1i1p1f1",1983,"sst",0.157759795170588,"3.2","very likely"
"24048","MRI-ESM2-0","ssp245","r1i1p1f1",1983,"land_tas",0.158248235294081,"3.2","very likely"
"24049","MRI-ESM2-0","ssp245","r1i1p1f1",1984,"global_tas",0.103183382341115,"3.2","very likely"
"24050","MRI-ESM2-0","ssp245","r1i1p1f1",1984,"sst",0.130208695170588,"3.2","very likely"
"24051","MRI-ESM2-0","ssp245","r1i1p1f1",1984,"land_tas",0.0823682352940978,"3.2","very likely"
"24052","MRI-ESM2-0","ssp245","r1i1p1f1",1985,"global_tas",0.507543157353552,"3.2","very likely"
"24053","MRI-ESM2-0","ssp245","r1i1p1f1",1985,"sst",0.288421995170588,"3.2","very likely"
"24054","MRI-ESM2-0","ssp245","r1i1p1f1",1985,"land_tas",0.569608235294083,"3.2","very likely"
"24055","MRI-ESM2-0","ssp245","r1i1p1f1",1986,"global_tas",0.354175662774139,"3.2","very likely"
"24056","MRI-ESM2-0","ssp245","r1i1p1f1",1986,"sst",0.232229995170588,"3.2","very likely"
"24057","MRI-ESM2-0","ssp245","r1i1p1f1",1986,"land_tas",0.5094882352941,"3.2","very likely"
"24058","MRI-ESM2-0","ssp245","r1i1p1f1",1987,"global_tas",0.318482558934932,"3.2","very likely"
"24059","MRI-ESM2-0","ssp245","r1i1p1f1",1987,"sst",0.221972095170588,"3.2","very likely"
"24060","MRI-ESM2-0","ssp245","r1i1p1f1",1987,"land_tas",0.32278823529407,"3.2","very likely"
"24061","MRI-ESM2-0","ssp245","r1i1p1f1",1988,"global_tas",0.383848929161843,"3.2","very likely"
"24062","MRI-ESM2-0","ssp245","r1i1p1f1",1988,"sst",0.289256295170588,"3.2","very likely"
"24063","MRI-ESM2-0","ssp245","r1i1p1f1",1988,"land_tas",0.401428235294077,"3.2","very likely"
"24064","MRI-ESM2-0","ssp245","r1i1p1f1",1989,"global_tas",0.269751654489085,"3.2","very likely"
"24065","MRI-ESM2-0","ssp245","r1i1p1f1",1989,"sst",0.170387695170588,"3.2","very likely"
"24066","MRI-ESM2-0","ssp245","r1i1p1f1",1989,"land_tas",0.30001823529409,"3.2","very likely"
"24067","MRI-ESM2-0","ssp245","r1i1p1f1",1990,"global_tas",0.352094839949984,"3.2","very likely"
"24068","MRI-ESM2-0","ssp245","r1i1p1f1",1990,"sst",0.201676595170588,"3.2","very likely"
"24069","MRI-ESM2-0","ssp245","r1i1p1f1",1990,"land_tas",0.509368235294119,"3.2","very likely"
"24070","MRI-ESM2-0","ssp245","r1i1p1f1",1991,"global_tas",0.412352065755556,"3.2","very likely"
"24071","MRI-ESM2-0","ssp245","r1i1p1f1",1991,"sst",0.282996295170588,"3.2","very likely"
"24072","MRI-ESM2-0","ssp245","r1i1p1f1",1991,"land_tas",0.57040823529411,"3.2","very likely"
"24073","MRI-ESM2-0","ssp245","r1i1p1f1",1992,"global_tas",0.101439271561787,"3.2","very likely"
"24074","MRI-ESM2-0","ssp245","r1i1p1f1",1992,"sst",0.0622312551705882,"3.2","very likely"
"24075","MRI-ESM2-0","ssp245","r1i1p1f1",1992,"land_tas",0.107488235294113,"3.2","very likely"
"24076","MRI-ESM2-0","ssp245","r1i1p1f1",1993,"global_tas",0.287106060799886,"3.2","very likely"
"24077","MRI-ESM2-0","ssp245","r1i1p1f1",1993,"sst",0.142382295170588,"3.2","very likely"
"24078","MRI-ESM2-0","ssp245","r1i1p1f1",1993,"land_tas",0.271298235294068,"3.2","very likely"
"24079","MRI-ESM2-0","ssp245","r1i1p1f1",1994,"global_tas",0.410471966593605,"3.2","very likely"
"24080","MRI-ESM2-0","ssp245","r1i1p1f1",1994,"sst",0.203805595170588,"3.2","very likely"
"24081","MRI-ESM2-0","ssp245","r1i1p1f1",1994,"land_tas",0.48086823529411,"3.2","very likely"
"24082","MRI-ESM2-0","ssp245","r1i1p1f1",1995,"global_tas",0.382793801946832,"3.2","very likely"
"24083","MRI-ESM2-0","ssp245","r1i1p1f1",1995,"sst",0.240375695170588,"3.2","very likely"
"24084","MRI-ESM2-0","ssp245","r1i1p1f1",1995,"land_tas",0.586668235294098,"3.2","very likely"
"24085","MRI-ESM2-0","ssp245","r1i1p1f1",1996,"global_tas",0.31237959835903,"3.2","very likely"
"24086","MRI-ESM2-0","ssp245","r1i1p1f1",1996,"sst",0.178628695170588,"3.2","very likely"
"24087","MRI-ESM2-0","ssp245","r1i1p1f1",1996,"land_tas",0.407598235294074,"3.2","very likely"
"24088","MRI-ESM2-0","ssp245","r1i1p1f1",1997,"global_tas",0.467120661140768,"3.2","very likely"
"24089","MRI-ESM2-0","ssp245","r1i1p1f1",1997,"sst",0.268345295170588,"3.2","very likely"
"24090","MRI-ESM2-0","ssp245","r1i1p1f1",1997,"land_tas",0.55204823529408,"3.2","very likely"
"24091","MRI-ESM2-0","ssp245","r1i1p1f1",1998,"global_tas",0.660660198849484,"3.2","very likely"
"24092","MRI-ESM2-0","ssp245","r1i1p1f1",1998,"sst",0.343201295170588,"3.2","very likely"
"24093","MRI-ESM2-0","ssp245","r1i1p1f1",1998,"land_tas",0.739048235294092,"3.2","very likely"
"24094","MRI-ESM2-0","ssp245","r1i1p1f1",1999,"global_tas",0.5584305212289,"3.2","very likely"
"24095","MRI-ESM2-0","ssp245","r1i1p1f1",1999,"sst",0.317032695170588,"3.2","very likely"
"24096","MRI-ESM2-0","ssp245","r1i1p1f1",1999,"land_tas",0.549348235294076,"3.2","very likely"
"24097","MRI-ESM2-0","ssp245","r1i1p1f1",2000,"global_tas",0.704636252156888,"3.2","very likely"
"24098","MRI-ESM2-0","ssp245","r1i1p1f1",2000,"sst",0.418906795170588,"3.2","very likely"
"24099","MRI-ESM2-0","ssp245","r1i1p1f1",2000,"land_tas",0.834168235294101,"3.2","very likely"
"24100","MRI-ESM2-0","ssp245","r1i1p1f1",2001,"global_tas",0.693289235708107,"3.2","very likely"
"24101","MRI-ESM2-0","ssp245","r1i1p1f1",2001,"sst",0.486460695170588,"3.2","very likely"
"24102","MRI-ESM2-0","ssp245","r1i1p1f1",2001,"land_tas",0.793848235294092,"3.2","very likely"
"24103","MRI-ESM2-0","ssp245","r1i1p1f1",2002,"global_tas",0.566890872093893,"3.2","very likely"
"24104","MRI-ESM2-0","ssp245","r1i1p1f1",2002,"sst",0.292792395170588,"3.2","very likely"
"24105","MRI-ESM2-0","ssp245","r1i1p1f1",2002,"land_tas",0.756318235294088,"3.2","very likely"
"24106","MRI-ESM2-0","ssp245","r1i1p1f1",2003,"global_tas",0.690514660816234,"3.2","very likely"
"24107","MRI-ESM2-0","ssp245","r1i1p1f1",2003,"sst",0.329624395170588,"3.2","very likely"
"24108","MRI-ESM2-0","ssp245","r1i1p1f1",2003,"land_tas",0.78548823529411,"3.2","very likely"
"24109","MRI-ESM2-0","ssp245","r1i1p1f1",2004,"global_tas",0.763384157191069,"3.2","very likely"
"24110","MRI-ESM2-0","ssp245","r1i1p1f1",2004,"sst",0.477202795170588,"3.2","very likely"
"24111","MRI-ESM2-0","ssp245","r1i1p1f1",2004,"land_tas",0.772148235294082,"3.2","very likely"
"24112","MRI-ESM2-0","ssp245","r1i1p1f1",2005,"global_tas",0.922323388641132,"3.2","very likely"
"24113","MRI-ESM2-0","ssp245","r1i1p1f1",2005,"sst",0.608712295170588,"3.2","very likely"
"24114","MRI-ESM2-0","ssp245","r1i1p1f1",2005,"land_tas",1.0669882352941,"3.2","very likely"
"24115","MRI-ESM2-0","ssp245","r1i1p1f1",2006,"global_tas",0.844423424757792,"3.2","very likely"
"24116","MRI-ESM2-0","ssp245","r1i1p1f1",2006,"sst",0.546358795170588,"3.2","very likely"
"24117","MRI-ESM2-0","ssp245","r1i1p1f1",2006,"land_tas",0.963248235294088,"3.2","very likely"
"24118","MRI-ESM2-0","ssp245","r1i1p1f1",2007,"global_tas",0.802252837762353,"3.2","very likely"
"24119","MRI-ESM2-0","ssp245","r1i1p1f1",2007,"sst",0.494625495170588,"3.2","very likely"
"24120","MRI-ESM2-0","ssp245","r1i1p1f1",2007,"land_tas",1.00944823529409,"3.2","very likely"
"24121","MRI-ESM2-0","ssp245","r1i1p1f1",2008,"global_tas",0.909093102540055,"3.2","very likely"
"24122","MRI-ESM2-0","ssp245","r1i1p1f1",2008,"sst",0.540612995170588,"3.2","very likely"
"24123","MRI-ESM2-0","ssp245","r1i1p1f1",2008,"land_tas",1.1753282352941,"3.2","very likely"
"24124","MRI-ESM2-0","ssp245","r1i1p1f1",2009,"global_tas",0.790590458795123,"3.2","very likely"
"24125","MRI-ESM2-0","ssp245","r1i1p1f1",2009,"sst",0.469587895170588,"3.2","very likely"
"24126","MRI-ESM2-0","ssp245","r1i1p1f1",2009,"land_tas",0.924248235294101,"3.2","very likely"
"24127","MRI-ESM2-0","ssp245","r1i1p1f1",2010,"global_tas",0.694797132709539,"3.2","very likely"
"24128","MRI-ESM2-0","ssp245","r1i1p1f1",2010,"sst",0.411219295170588,"3.2","very likely"
"24129","MRI-ESM2-0","ssp245","r1i1p1f1",2010,"land_tas",0.962548235294094,"3.2","very likely"
"24130","MRI-ESM2-0","ssp245","r1i1p1f1",2011,"global_tas",0.732882960813129,"3.2","very likely"
"24131","MRI-ESM2-0","ssp245","r1i1p1f1",2011,"sst",0.426412195170588,"3.2","very likely"
"24132","MRI-ESM2-0","ssp245","r1i1p1f1",2011,"land_tas",0.86630823529407,"3.2","very likely"
"24133","MRI-ESM2-0","ssp245","r1i1p1f1",2012,"global_tas",0.861026071086258,"3.2","very likely"
"24134","MRI-ESM2-0","ssp245","r1i1p1f1",2012,"sst",0.516214995170588,"3.2","very likely"
"24135","MRI-ESM2-0","ssp245","r1i1p1f1",2012,"land_tas",0.988218235294084,"3.2","very likely"
"24136","MRI-ESM2-0","ssp245","r1i1p1f1",2013,"global_tas",0.902575661888022,"3.2","very likely"
"24137","MRI-ESM2-0","ssp245","r1i1p1f1",2013,"sst",0.566877795170588,"3.2","very likely"
"24138","MRI-ESM2-0","ssp245","r1i1p1f1",2013,"land_tas",0.997528235294112,"3.2","very likely"
"24139","MRI-ESM2-0","ssp245","r1i1p1f1",2014,"global_tas",0.903817004407529,"3.2","very likely"
"24140","MRI-ESM2-0","ssp245","r1i1p1f1",2014,"sst",0.512345795170588,"3.2","very likely"
"24141","MRI-ESM2-0","ssp245","r1i1p1f1",2014,"land_tas",1.15864823529409,"3.2","very likely"
"24142","MRI-ESM2-0","ssp585","r1i1p1f1",1850,"global_tas",0.0579363092110157,"3.2","very likely"
"24143","MRI-ESM2-0","ssp585","r1i1p1f1",1850,"sst",0.0456093451705882,"3.2","very likely"
"24144","MRI-ESM2-0","ssp585","r1i1p1f1",1850,"land_tas",0.165868235294113,"3.2","very likely"
"24145","MRI-ESM2-0","ssp585","r1i1p1f1",1851,"global_tas",0.109643091729197,"3.2","very likely"
"24146","MRI-ESM2-0","ssp585","r1i1p1f1",1851,"sst",0.0375306751705882,"3.2","very likely"
"24147","MRI-ESM2-0","ssp585","r1i1p1f1",1851,"land_tas",0.210048235294096,"3.2","very likely"
"24148","MRI-ESM2-0","ssp585","r1i1p1f1",1852,"global_tas",0.0292122870981188,"3.2","very likely"
"24149","MRI-ESM2-0","ssp585","r1i1p1f1",1852,"sst",0.00663400917058823,"3.2","very likely"
"24150","MRI-ESM2-0","ssp585","r1i1p1f1",1852,"land_tas",0.00824823529410423,"3.2","very likely"
"24151","MRI-ESM2-0","ssp585","r1i1p1f1",1853,"global_tas",-0.0757220520986266,"3.2","very likely"
"24152","MRI-ESM2-0","ssp585","r1i1p1f1",1853,"sst",-0.0565230748294118,"3.2","very likely"
"24153","MRI-ESM2-0","ssp585","r1i1p1f1",1853,"land_tas",-0.0636917647058795,"3.2","very likely"
"24154","MRI-ESM2-0","ssp585","r1i1p1f1",1854,"global_tas",-0.115022930779617,"3.2","very likely"
"24155","MRI-ESM2-0","ssp585","r1i1p1f1",1854,"sst",-0.0801331548294118,"3.2","very likely"
"24156","MRI-ESM2-0","ssp585","r1i1p1f1",1854,"land_tas",-0.0309517647058897,"3.2","very likely"
"24157","MRI-ESM2-0","ssp585","r1i1p1f1",1855,"global_tas",0.065971730140518,"3.2","very likely"
"24158","MRI-ESM2-0","ssp585","r1i1p1f1",1855,"sst",0.0829296751705882,"3.2","very likely"
"24159","MRI-ESM2-0","ssp585","r1i1p1f1",1855,"land_tas",0.0806882352940761,"3.2","very likely"
"24160","MRI-ESM2-0","ssp585","r1i1p1f1",1856,"global_tas",0.0630353108177815,"3.2","very likely"
"24161","MRI-ESM2-0","ssp585","r1i1p1f1",1856,"sst",-0.0232719948294118,"3.2","very likely"
"24162","MRI-ESM2-0","ssp585","r1i1p1f1",1856,"land_tas",0.22289823529411,"3.2","very likely"
"24163","MRI-ESM2-0","ssp585","r1i1p1f1",1857,"global_tas",-0.00727599803951762,"3.2","very likely"
"24164","MRI-ESM2-0","ssp585","r1i1p1f1",1857,"sst",-0.0396634048294118,"3.2","very likely"
"24165","MRI-ESM2-0","ssp585","r1i1p1f1",1857,"land_tas",0.017308235294081,"3.2","very likely"
"24166","MRI-ESM2-0","ssp585","r1i1p1f1",1858,"global_tas",-0.0255812295998794,"3.2","very likely"
"24167","MRI-ESM2-0","ssp585","r1i1p1f1",1858,"sst",0.00135625917058823,"3.2","very likely"
"24168","MRI-ESM2-0","ssp585","r1i1p1f1",1858,"land_tas",-0.0738517647059211,"3.2","very likely"
"24169","MRI-ESM2-0","ssp585","r1i1p1f1",1859,"global_tas",0.145494369875564,"3.2","very likely"
"24170","MRI-ESM2-0","ssp585","r1i1p1f1",1859,"sst",0.0784465951705882,"3.2","very likely"
"24171","MRI-ESM2-0","ssp585","r1i1p1f1",1859,"land_tas",0.21737823529412,"3.2","very likely"
"24172","MRI-ESM2-0","ssp585","r1i1p1f1",1860,"global_tas",-0.00736475495568811,"3.2","very likely"
"24173","MRI-ESM2-0","ssp585","r1i1p1f1",1860,"sst",-0.0258175748294118,"3.2","very likely"
"24174","MRI-ESM2-0","ssp585","r1i1p1f1",1860,"land_tas",0.0707982352940917,"3.2","very likely"
"24175","MRI-ESM2-0","ssp585","r1i1p1f1",1861,"global_tas",-0.0363150208925163,"3.2","very likely"
"24176","MRI-ESM2-0","ssp585","r1i1p1f1",1861,"sst",-0.0208438248294118,"3.2","very likely"
"24177","MRI-ESM2-0","ssp585","r1i1p1f1",1861,"land_tas",-0.0104017647059322,"3.2","very likely"
"24178","MRI-ESM2-0","ssp585","r1i1p1f1",1862,"global_tas",-0.0807449095515267,"3.2","very likely"
"24179","MRI-ESM2-0","ssp585","r1i1p1f1",1862,"sst",-0.0177516548294118,"3.2","very likely"
"24180","MRI-ESM2-0","ssp585","r1i1p1f1",1862,"land_tas",-0.256011764705931,"3.2","very likely"
"24181","MRI-ESM2-0","ssp585","r1i1p1f1",1863,"global_tas",0.0138542294998842,"3.2","very likely"
"24182","MRI-ESM2-0","ssp585","r1i1p1f1",1863,"sst",0.0306125051705882,"3.2","very likely"
"24183","MRI-ESM2-0","ssp585","r1i1p1f1",1863,"land_tas",0.0340282352941017,"3.2","very likely"
"24184","MRI-ESM2-0","ssp585","r1i1p1f1",1864,"global_tas",-0.115251542723684,"3.2","very likely"
"24185","MRI-ESM2-0","ssp585","r1i1p1f1",1864,"sst",-0.0665832448294118,"3.2","very likely"
"24186","MRI-ESM2-0","ssp585","r1i1p1f1",1864,"land_tas",-0.138751764705887,"3.2","very likely"
"24187","MRI-ESM2-0","ssp585","r1i1p1f1",1865,"global_tas",0.00923631463660968,"3.2","very likely"
"24188","MRI-ESM2-0","ssp585","r1i1p1f1",1865,"sst",0.00413267517058823,"3.2","very likely"
"24189","MRI-ESM2-0","ssp585","r1i1p1f1",1865,"land_tas",0.0418082352940701,"3.2","very likely"
"24190","MRI-ESM2-0","ssp585","r1i1p1f1",1866,"global_tas",-0.0530836561355841,"3.2","very likely"
"24191","MRI-ESM2-0","ssp585","r1i1p1f1",1866,"sst",-0.0451737448294118,"3.2","very likely"
"24192","MRI-ESM2-0","ssp585","r1i1p1f1",1866,"land_tas",-0.0813017647059269,"3.2","very likely"
"24193","MRI-ESM2-0","ssp585","r1i1p1f1",1867,"global_tas",-0.0787559774042847,"3.2","very likely"
"24194","MRI-ESM2-0","ssp585","r1i1p1f1",1867,"sst",0.00157117547058823,"3.2","very likely"
"24195","MRI-ESM2-0","ssp585","r1i1p1f1",1867,"land_tas",-0.0561217647058925,"3.2","very likely"
"24196","MRI-ESM2-0","ssp585","r1i1p1f1",1868,"global_tas",0.0260788181378189,"3.2","very likely"
"24197","MRI-ESM2-0","ssp585","r1i1p1f1",1868,"sst",0.0542606751705882,"3.2","very likely"
"24198","MRI-ESM2-0","ssp585","r1i1p1f1",1868,"land_tas",0.111848235294076,"3.2","very likely"
"24199","MRI-ESM2-0","ssp585","r1i1p1f1",1869,"global_tas",-0.110464809788596,"3.2","very likely"
"24200","MRI-ESM2-0","ssp585","r1i1p1f1",1869,"sst",-0.0474228248294118,"3.2","very likely"
"24201","MRI-ESM2-0","ssp585","r1i1p1f1",1869,"land_tas",-0.0718717647059179,"3.2","very likely"
"24202","MRI-ESM2-0","ssp585","r1i1p1f1",1870,"global_tas",-0.0774304892478312,"3.2","very likely"
"24203","MRI-ESM2-0","ssp585","r1i1p1f1",1870,"sst",-0.0375494048294118,"3.2","very likely"
"24204","MRI-ESM2-0","ssp585","r1i1p1f1",1870,"land_tas",-0.0386317647058831,"3.2","very likely"
"24205","MRI-ESM2-0","ssp585","r1i1p1f1",1871,"global_tas",0.00824731823092861,"3.2","very likely"
"24206","MRI-ESM2-0","ssp585","r1i1p1f1",1871,"sst",0.0568833451705882,"3.2","very likely"
"24207","MRI-ESM2-0","ssp585","r1i1p1f1",1871,"land_tas",0.105988235294092,"3.2","very likely"
"24208","MRI-ESM2-0","ssp585","r1i1p1f1",1872,"global_tas",-0.159724370731283,"3.2","very likely"
"24209","MRI-ESM2-0","ssp585","r1i1p1f1",1872,"sst",-0.0594890748294118,"3.2","very likely"
"24210","MRI-ESM2-0","ssp585","r1i1p1f1",1872,"land_tas",-0.176551764705891,"3.2","very likely"
"24211","MRI-ESM2-0","ssp585","r1i1p1f1",1873,"global_tas",-0.263315892836943,"3.2","very likely"
"24212","MRI-ESM2-0","ssp585","r1i1p1f1",1873,"sst",-0.214593604829412,"3.2","very likely"
"24213","MRI-ESM2-0","ssp585","r1i1p1f1",1873,"land_tas",-0.290191764705924,"3.2","very likely"
"24214","MRI-ESM2-0","ssp585","r1i1p1f1",1874,"global_tas",-0.155916677460709,"3.2","very likely"
"24215","MRI-ESM2-0","ssp585","r1i1p1f1",1874,"sst",-0.0532610748294118,"3.2","very likely"
"24216","MRI-ESM2-0","ssp585","r1i1p1f1",1874,"land_tas",-0.260531764705888,"3.2","very likely"
"24217","MRI-ESM2-0","ssp585","r1i1p1f1",1875,"global_tas",0.0718583978918446,"3.2","very likely"
"24218","MRI-ESM2-0","ssp585","r1i1p1f1",1875,"sst",0.0643929251705882,"3.2","very likely"
"24219","MRI-ESM2-0","ssp585","r1i1p1f1",1875,"land_tas",0.105248235294084,"3.2","very likely"
"24220","MRI-ESM2-0","ssp585","r1i1p1f1",1876,"global_tas",0.00677823283717771,"3.2","very likely"
"24221","MRI-ESM2-0","ssp585","r1i1p1f1",1876,"sst",0.0297977551705882,"3.2","very likely"
"24222","MRI-ESM2-0","ssp585","r1i1p1f1",1876,"land_tas",-0.009211764705924,"3.2","very likely"
"24223","MRI-ESM2-0","ssp585","r1i1p1f1",1877,"global_tas",0.0752507282102215,"3.2","very likely"
"24224","MRI-ESM2-0","ssp585","r1i1p1f1",1877,"sst",0.0653380051705882,"3.2","very likely"
"24225","MRI-ESM2-0","ssp585","r1i1p1f1",1877,"land_tas",0.0630782352940855,"3.2","very likely"
"24226","MRI-ESM2-0","ssp585","r1i1p1f1",1878,"global_tas",0.0869225436630927,"3.2","very likely"
"24227","MRI-ESM2-0","ssp585","r1i1p1f1",1878,"sst",0.0638964251705882,"3.2","very likely"
"24228","MRI-ESM2-0","ssp585","r1i1p1f1",1878,"land_tas",0.040548235294068,"3.2","very likely"
"24229","MRI-ESM2-0","ssp585","r1i1p1f1",1879,"global_tas",-0.0272732163210208,"3.2","very likely"
"24230","MRI-ESM2-0","ssp585","r1i1p1f1",1879,"sst",-0.0119684948294118,"3.2","very likely"
"24231","MRI-ESM2-0","ssp585","r1i1p1f1",1879,"land_tas",0.0160182352940978,"3.2","very likely"
"24232","MRI-ESM2-0","ssp585","r1i1p1f1",1880,"global_tas",0.0531807007326961,"3.2","very likely"
"24233","MRI-ESM2-0","ssp585","r1i1p1f1",1880,"sst",0.0771599251705882,"3.2","very likely"
"24234","MRI-ESM2-0","ssp585","r1i1p1f1",1880,"land_tas",-0.051911764705892,"3.2","very likely"
"24235","MRI-ESM2-0","ssp585","r1i1p1f1",1881,"global_tas",0.104107892346576,"3.2","very likely"
"24236","MRI-ESM2-0","ssp585","r1i1p1f1",1881,"sst",0.0641301751705882,"3.2","very likely"
"24237","MRI-ESM2-0","ssp585","r1i1p1f1",1881,"land_tas",0.162248235294101,"3.2","very likely"
"24238","MRI-ESM2-0","ssp585","r1i1p1f1",1882,"global_tas",0.152605096678371,"3.2","very likely"
"24239","MRI-ESM2-0","ssp585","r1i1p1f1",1882,"sst",0.115016695170588,"3.2","very likely"
"24240","MRI-ESM2-0","ssp585","r1i1p1f1",1882,"land_tas",0.110548235294118,"3.2","very likely"
"24241","MRI-ESM2-0","ssp585","r1i1p1f1",1883,"global_tas",-0.0331696244655859,"3.2","very likely"
"24242","MRI-ESM2-0","ssp585","r1i1p1f1",1883,"sst",-0.0493284948294118,"3.2","very likely"
"24243","MRI-ESM2-0","ssp585","r1i1p1f1",1883,"land_tas",-0.0302717647059012,"3.2","very likely"
"24244","MRI-ESM2-0","ssp585","r1i1p1f1",1884,"global_tas",-0.114077628081077,"3.2","very likely"
"24245","MRI-ESM2-0","ssp585","r1i1p1f1",1884,"sst",-0.141253704829412,"3.2","very likely"
"24246","MRI-ESM2-0","ssp585","r1i1p1f1",1884,"land_tas",-0.268651764705908,"3.2","very likely"
"24247","MRI-ESM2-0","ssp585","r1i1p1f1",1885,"global_tas",-0.223678615606957,"3.2","very likely"
"24248","MRI-ESM2-0","ssp585","r1i1p1f1",1885,"sst",-0.123988504829412,"3.2","very likely"
"24249","MRI-ESM2-0","ssp585","r1i1p1f1",1885,"land_tas",-0.382251764705927,"3.2","very likely"
"24250","MRI-ESM2-0","ssp585","r1i1p1f1",1886,"global_tas",-0.0694421023298446,"3.2","very likely"
"24251","MRI-ESM2-0","ssp585","r1i1p1f1",1886,"sst",-0.0629426548294118,"3.2","very likely"
"24252","MRI-ESM2-0","ssp585","r1i1p1f1",1886,"land_tas",-0.0680817647058802,"3.2","very likely"
"24253","MRI-ESM2-0","ssp585","r1i1p1f1",1887,"global_tas",-0.108359704646887,"3.2","very likely"
"24254","MRI-ESM2-0","ssp585","r1i1p1f1",1887,"sst",-0.125584004829412,"3.2","very likely"
"24255","MRI-ESM2-0","ssp585","r1i1p1f1",1887,"land_tas",-0.0457517647059262,"3.2","very likely"
"24256","MRI-ESM2-0","ssp585","r1i1p1f1",1888,"global_tas",-0.0710194839935525,"3.2","very likely"
"24257","MRI-ESM2-0","ssp585","r1i1p1f1",1888,"sst",-0.0788430748294118,"3.2","very likely"
"24258","MRI-ESM2-0","ssp585","r1i1p1f1",1888,"land_tas",-0.128381764705921,"3.2","very likely"
"24259","MRI-ESM2-0","ssp585","r1i1p1f1",1889,"global_tas",-0.0731024985082627,"3.2","very likely"
"24260","MRI-ESM2-0","ssp585","r1i1p1f1",1889,"sst",-0.0879288248294118,"3.2","very likely"
"24261","MRI-ESM2-0","ssp585","r1i1p1f1",1889,"land_tas",-0.142481764705906,"3.2","very likely"
"24262","MRI-ESM2-0","ssp585","r1i1p1f1",1890,"global_tas",-0.0657355693299451,"3.2","very likely"
"24263","MRI-ESM2-0","ssp585","r1i1p1f1",1890,"sst",-0.0387417448294118,"3.2","very likely"
"24264","MRI-ESM2-0","ssp585","r1i1p1f1",1890,"land_tas",-0.0306717647059145,"3.2","very likely"
"24265","MRI-ESM2-0","ssp585","r1i1p1f1",1891,"global_tas",0.0880468688496308,"3.2","very likely"
"24266","MRI-ESM2-0","ssp585","r1i1p1f1",1891,"sst",0.0180843451705882,"3.2","very likely"
