"Units","scenario","region","GHG","year","value"
"Gg","T_03_CAT_cont","Global","HFC227ea",2080,4.49989201
"Gg","T_03_CAT_cont","Global","HFC227ea",2085,4.46956364
"Gg","T_03_CAT_cont","Global","HFC227ea",2090,4.42791442
"Gg","T_03_CAT_cont","Global","HFC227ea",2095,4.3751605
"Gg","T_03_CAT_cont","Global","HFC227ea",2100,4.3109548
"Gg","T_03_CAT_cont","Global","HFC23",1990,9.199509946
"Gg","T_03_CAT_cont","Global","HFC23",2005,6.8150581876
"Gg","T_03_CAT_cont","Global","HFC23",2010,9.044579249
"Gg","T_03_CAT_cont","Global","HFC23",2015,10.35956590665
"Gg","T_03_CAT_cont","Global","HFC23",2020,11.01714085279
"Gg","T_03_CAT_cont","Global","HFC23",2025,11.95924152521
"Gg","T_03_CAT_cont","Global","HFC23",2030,12.61500645106
"Gg","T_03_CAT_cont","Global","HFC23",2035,12.84183911319
"Gg","T_03_CAT_cont","Global","HFC23",2040,12.85098410049
"Gg","T_03_CAT_cont","Global","HFC23",2045,12.73317810646
"Gg","T_03_CAT_cont","Global","HFC23",2050,12.52537881356
"Gg","T_03_CAT_cont","Global","HFC23",2055,12.25888856957
"Gg","T_03_CAT_cont","Global","HFC23",2060,11.97050353487
"Gg","T_03_CAT_cont","Global","HFC23",2065,11.66761871081
"Gg","T_03_CAT_cont","Global","HFC23",2070,11.35341953274
"Gg","T_03_CAT_cont","Global","HFC23",2075,11.03788714019
"Gg","T_03_CAT_cont","Global","HFC23",2080,10.71662809417
"Gg","T_03_CAT_cont","Global","HFC23",2085,10.39174184
"Gg","T_03_CAT_cont","Global","HFC23",2090,10.07546828556
"Gg","T_03_CAT_cont","Global","HFC23",2095,9.77176401989
"Gg","T_03_CAT_cont","Global","HFC23",2100,9.48749568339001
"Gg","T_03_CAT_cont","Global","HFC236fa",1990,4.926e-06
"Gg","T_03_CAT_cont","Global","HFC236fa",2005,0.037063661
"Gg","T_03_CAT_cont","Global","HFC236fa",2010,0.049063636
"Gg","T_03_CAT_cont","Global","HFC236fa",2015,0.076169083
"Gg","T_03_CAT_cont","Global","HFC236fa",2020,0.03339102
"Gg","T_03_CAT_cont","Global","HFC236fa",2025,0.0331954002
"Gg","T_03_CAT_cont","Global","HFC236fa",2030,0.0349985297
"Gg","T_03_CAT_cont","Global","HFC236fa",2035,0.034325267
"Gg","T_03_CAT_cont","Global","HFC236fa",2040,0.0337716581
"Gg","T_03_CAT_cont","Global","HFC236fa",2045,0.03340052
"Gg","T_03_CAT_cont","Global","HFC236fa",2050,0.033158552
"Gg","T_03_CAT_cont","Global","HFC236fa",2055,0.0328135714
"Gg","T_03_CAT_cont","Global","HFC236fa",2060,0.032317384
"Gg","T_03_CAT_cont","Global","HFC236fa",2065,0.0316325143
"Gg","T_03_CAT_cont","Global","HFC236fa",2070,0.03081747
"Gg","T_03_CAT_cont","Global","HFC236fa",2075,0.0302688334
