"Units","scenario","region","GHG","year","value"
"Gg","T_06_NDC_cont","Global","HFC143a",2040,109.2754565
"Gg","T_06_NDC_cont","Global","HFC143a",2045,100.624224
"Gg","T_06_NDC_cont","Global","HFC143a",2050,96.8954367
"Gg","T_06_NDC_cont","Global","HFC143a",2055,86.9246447
"Gg","T_06_NDC_cont","Global","HFC143a",2060,82.6719992
"Gg","T_06_NDC_cont","Global","HFC143a",2065,82.3315626
"Gg","T_06_NDC_cont","Global","HFC143a",2070,80.2437784
"Gg","T_06_NDC_cont","Global","HFC143a",2075,78.8765605
"Gg","T_06_NDC_cont","Global","HFC143a",2080,77.0844178
"Gg","T_06_NDC_cont","Global","HFC143a",2085,74.8769935
"Gg","T_06_NDC_cont","Global","HFC143a",2090,73.04935932
"Gg","T_06_NDC_cont","Global","HFC143a",2095,70.7100003
"Gg","T_06_NDC_cont","Global","HFC143a",2100,68.4332892
"Gg","T_06_NDC_cont","Global","HFC152a",1990,7.50863e-05
"Gg","T_06_NDC_cont","Global","HFC152a",2005,26.4547736
"Gg","T_06_NDC_cont","Global","HFC152a",2010,50.322577
"Gg","T_06_NDC_cont","Global","HFC152a",2015,60.9573218
"Gg","T_06_NDC_cont","Global","HFC152a",2020,33.9841858
"Gg","T_06_NDC_cont","Global","HFC152a",2025,31.0061276
"Gg","T_06_NDC_cont","Global","HFC152a",2030,26.2969951
"Gg","T_06_NDC_cont","Global","HFC152a",2035,23.9036501
"Gg","T_06_NDC_cont","Global","HFC152a",2040,23.2843821
"Gg","T_06_NDC_cont","Global","HFC152a",2045,23.1170776
"Gg","T_06_NDC_cont","Global","HFC152a",2050,23.0797343
"Gg","T_06_NDC_cont","Global","HFC152a",2055,23.3172966
"Gg","T_06_NDC_cont","Global","HFC152a",2060,23.2946662
"Gg","T_06_NDC_cont","Global","HFC152a",2065,23.3375222
"Gg","T_06_NDC_cont","Global","HFC152a",2070,23.1290716
"Gg","T_06_NDC_cont","Global","HFC152a",2075,22.9340735
"Gg","T_06_NDC_cont","Global","HFC152a",2080,22.6942733
"Gg","T_06_NDC_cont","Global","HFC152a",2085,22.4016893
"Gg","T_06_NDC_cont","Global","HFC152a",2090,22.1054297
"Gg","T_06_NDC_cont","Global","HFC152a",2095,21.7669395
"Gg","T_06_NDC_cont","Global","HFC152a",2100,21.4072527
"Gg","T_06_NDC_cont","Global","HFC227ea",1990,0
"Gg","T_06_NDC_cont","Global","HFC227ea",2005,2.12818461
"Gg","T_06_NDC_cont","Global","HFC227ea",2010,3.69184178
"Gg","T_06_NDC_cont","Global","HFC227ea",2015,6.0050415
"Gg","T_06_NDC_cont","Global","HFC227ea",2020,3.54607032
"Gg","T_06_NDC_cont","Global","HFC227ea",2025,3.63386348
"Gg","T_06_NDC_cont","Global","HFC227ea",2030,4.23140412
"Gg","T_06_NDC_cont","Global","HFC227ea",2035,4.26081704
"Gg","T_06_NDC_cont","Global","HFC227ea",2040,4.30668193
"Gg","T_06_NDC_cont","Global","HFC227ea",2045,4.36353606
"Gg","T_06_NDC_cont","Global","HFC227ea",2050,4.43159948
"Gg","T_06_NDC_cont","Global","HFC227ea",2055,4.4846034
"Gg","T_06_NDC_cont","Global","HFC227ea",2060,4.52360279
"Gg","T_06_NDC_cont","Global","HFC227ea",2065,4.54607888
"Gg","T_06_NDC_cont","Global","HFC227ea",2070,4.5529966
"Gg","T_06_NDC_cont","Global","HFC227ea",2075,4.54692228
"Gg","T_06_NDC_cont","Global","HFC227ea",2080,4.52863528
"Gg","T_06_NDC_cont","Global","HFC227ea",2085,4.49857603
"Gg","T_06_NDC_cont","Global","HFC227ea",2090,4.45714376
"Gg","T_06_NDC_cont","Global","HFC227ea",2095,4.40454234
"Gg","T_06_NDC_cont","Global","HFC227ea",2100,4.34034031
"Gg","T_06_NDC_cont","Global","HFC23",1990,9.199509946
"Gg","T_06_NDC_cont","Global","HFC23",2005,6.8150581876
"Gg","T_06_NDC_cont","Global","HFC23",2010,9.044579249
"Gg","T_06_NDC_cont","Global","HFC23",2015,10.35956590665
"Gg","T_06_NDC_cont","Global","HFC23",2020,11.017140995
"Gg","T_06_NDC_cont","Global","HFC23",2025,11.94861246041
"Gg","T_06_NDC_cont","Global","HFC23",2030,12.58086194221
"Gg","T_06_NDC_cont","Global","HFC23",2035,11.96917172266
"Gg","T_06_NDC_cont","Global","HFC23",2040,11.9523438641
"Gg","T_06_NDC_cont","Global","HFC23",2045,11.8571408244
"Gg","T_06_NDC_cont","Global","HFC23",2050,11.70306468
"Gg","T_06_NDC_cont","Global","HFC23",2055,11.56334495094
"Gg","T_06_NDC_cont","Global","HFC23",2060,11.42732772184
"Gg","T_06_NDC_cont","Global","HFC23",2065,11.37556839324
"Gg","T_06_NDC_cont","Global","HFC23",2070,11.22933379477
"Gg","T_06_NDC_cont","Global","HFC23",2075,11.00665380258
"Gg","T_06_NDC_cont","Global","HFC23",2080,10.73865063481
"Gg","T_06_NDC_cont","Global","HFC23",2085,10.44408952282
"Gg","T_06_NDC_cont","Global","HFC23",2090,10.15013821535
"Gg","T_06_NDC_cont","Global","HFC23",2095,9.85168051634
"Gg","T_06_NDC_cont","Global","HFC23",2100,9.55692674241
"Gg","T_06_NDC_cont","Global","HFC236fa",1990,4.926e-06
"Gg","T_06_NDC_cont","Global","HFC236fa",2005,0.037063661
"Gg","T_06_NDC_cont","Global","HFC236fa",2010,0.049063636
"Gg","T_06_NDC_cont","Global","HFC236fa",2015,0.076169083
"Gg","T_06_NDC_cont","Global","HFC236fa",2020,0.03339102
"Gg","T_06_NDC_cont","Global","HFC236fa",2025,0.03317493
"Gg","T_06_NDC_cont","Global","HFC236fa",2030,0.034896359
"Gg","T_06_NDC_cont","Global","HFC236fa",2035,0.033789245
"Gg","T_06_NDC_cont","Global","HFC236fa",2040,0.033051785
"Gg","T_06_NDC_cont","Global","HFC236fa",2045,0.03260921
"Gg","T_06_NDC_cont","Global","HFC236fa",2050,0.0323685837
"Gg","T_06_NDC_cont","Global","HFC236fa",2055,0.032078677
"Gg","T_06_NDC_cont","Global","HFC236fa",2060,0.031736063
"Gg","T_06_NDC_cont","Global","HFC236fa",2065,0.031310974
"Gg","T_06_NDC_cont","Global","HFC236fa",2070,0.0308135824
"Gg","T_06_NDC_cont","Global","HFC236fa",2075,0.0302693322
"Gg","T_06_NDC_cont","Global","HFC236fa",2080,0.029700695
"Gg","T_06_NDC_cont","Global","HFC236fa",2085,0.029125693
"Gg","T_06_NDC_cont","Global","HFC236fa",2090,0.028554095
"Gg","T_06_NDC_cont","Global","HFC236fa",2095,0.0279857936
"Gg","T_06_NDC_cont","Global","HFC236fa",2100,0.027405692
"Gg","T_06_NDC_cont","Global","HFC245fa",1990,0
